product_id,product_name,product_category,product_category_tree,usage,specification,description,image_urls,product_url
2655,"Gel rửa mặt Eucerin DermatoClean Refreshing Cleansing Gel làm sạch bụi bẩn, lớp trang điểm (200ml)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)","Gel rửa mặt Eucerin DermatoClean Cleansing Gel giúp làm sạch bụi bẩn, các lớp trang điểm, bã nhờn, đồng thời giúp cấp ẩm cho da, từ đó giảm độ bóng nhờn trên da, mang đến cho làn da sự tươi mát, rạng ngời.","<p>Gel rửa mặt Eucerin DermatoClean Cleansing Gel giúp làm sạch bụi bẩn, các lớp trang điểm, bã nhờn, đồng thời giúp cấp ẩm cho da, từ đó giảm độ bóng nhờn trên&nbsp;da, mang đến cho&nbsp;làn da sự tươi mát, rạng ngời.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00008544_gel_rua_mat_tuoi_mat_eucerin_dermatoclean_7950_5c8b_large_024e081b92.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00008544_gel_rua_mat_tuoi_mat_eucerin_dermatoclean_8620_5be3_large_f16e487985.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-rua-mat-tuoi-mat-eucerin-dermatoclean-612.html
2656,Sữa rửa mặt kiểm soát dầu Cetaphil DermaControl Oil-Control Foam Wash (235ml),"Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)","Cetaphil DermaControl Oil-control Foam Wash làm sạch sâu và nhẹ nhàng lấy đi bụi bẩn và <a href=""https://nhathuoclongchau.com.vn/bai-viet/soi-ba-nhon-la-gi-cach-loai-bo-soi-ba-nhon-hieu-qua-67864.html"">bã nhờn</a> trên da nhưng không gây cảm giác khô căng.",<p>Sữa rửa mặt Cetaphil DermaControl Oil-control Foam Wash làm sạch sâu và nhẹ nhàng lấy đi&nbsp;bụi bẩn và bã nhờn trên da nhưng không gây cảm giác khô căng. Sản phẩm thích hợp sử dụng cho da dầu mụn nhạy cảm.</p>,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/11389_sua_rua_mat_kiem_soat_nhon_cetaphil_8494_599f_large_f54d33a70f.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/11389_sua_rua_mat_kiem_soat_nhon_cetaphil_5928_599f_large_449c7544d6.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-kiem-soat-nhon-cetaphil-618.html
2657,Kem dưỡng làm mờ và giảm rạn da Vichy Complete Action Anti-Stretch Cream (200ml),Trị nứt da,Dược mỹ phẩm>>Chăm sóc cơ thể>>Trị nứt da,"Trong một số giai đoạn nhất định như tuổi dậy thì, mang thai, hay thay đổi về cân nặng, các sợi cơ đàn hồi và colagen trong da thay đổi khiến da bị căng quá mức và vết rạn da xuất hiện. Kem dưỡng giúp làm mờ và giảm rạn da Vichy Complete Action Anti-Stretch Cream có tác dụng dưỡng ẩm, nuôi dưỡng làn da, tăng cường tính đàn hồi cho da, giúp:","<p>Kem dưỡng giúp làm mờ và giảm rạn da Vichy Complete Action Anti-Stretch Cream có tác dụng dưỡng ẩm, nuôi dưỡng làn da, tăng cường tính đàn hồi cho da, giúp ngăn ngừa nguy cơ rạn da, làm mờ và giảm các vết rạn trên da, giúp da phục hồi tráng thái đàn hồi, săn chắc vốn có.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007886_kem_duong_vichy_giup_giam_nguy_co_ran_da_2126_5c8f_large_b55ed935d6.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007886_kem_duong_vichy_giup_giam_nguy_co_ran_da_2069_5b51_large_9907342655.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007886_kem_duong_vichy_giup_giam_nguy_co_ran_da_3821_5b51_large_29e1cd9907.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007886_kem_duong_vichy_giup_giam_nguy_co_ran_da_3153_5b51_large_e0ae8c227b.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007886_kem_duong_vichy_giup_giam_nguy_co_ran_da_7530_5b51_large_08730c05ab.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007886_kem_duong_vichy_giup_giam_nguy_co_ran_da_7628_5c8f_large_56cdd5b2d2.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-vichy-giup-giam-nguy-co-ran-da-620.html
2658,"Sữa tắm không cần dùng nước NoRinse Body Bath thay thế cách tắm thông thường (59,1ml)","Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông","<a href=""https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-263"">Sữa tắm</a> không dùng nước No Rinse Body Bath Nhanh chóng, dễ dàng, tiện dụng. Thay thế cho cách tắm thông thường. Cho bạn làn da sạch, mát mẻ và hương thơm dễ chịu. Được sử dụng rộng rãi tại các bệnh viện ở Mỹ.","<p style=""text-align:justify;"">Nhanh chóng, dễ dàng, tiện dụng. Thay thế cho cách tắm thông thường. Cho bạn làn da sạch, mát mẻ và hương thơm dễ chịu. Được sử dụng rộng rãi tại các bệnh viện ở Mỹ.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/5365_sua_tam_khong_dung_nuoc_591ml_6306_599f_large_580b0be054.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-khong-dung-nuoc-591ml-624.html
2659,Xịt chống nắng lâu trôi Vichy Laboratoires Capital Soleil SPF50 UVB And UVA dành cho cơ thể (200ml),Chống nắng toàn thân,Dược mỹ phẩm>>Chăm sóc cơ thể>>Chống nắng toàn thân,"Màng lọc Mexoryl® XL độc quyền giúp bảo vệ da trước tác hại của tia UVB (gây bỏng rát), và tia UVA (cả 2 tia ngắn và dài gây biến đổi chất lượng da và lão hóa sớm).","<p>Xịt chống nắng Vichy Laboratoires Capital Soleil SPF50 UVB + UVA Invisible Hydrating Mist với màng lọc Mexoryl® XL độc quyền giúp bảo vệ da trước tác hại của tia UVB và tia UVA. Không gây không nhờn rít, lâu trôi khi sử dụng dưới nước. Một sản phẩm chống nắng tốt phải bao gồm cả 2 chỉ số SPF (chống tia UVB) và chỉ số PA (chống tia UVA) hay còn được thể hiện là chữ “UVA"" được khoanh tròn trên bao bì.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007909_kem_chong_nang_vichy_toan_than_dang_xit_spf50_8922_62e8_large_e6e05b6409.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007909_kem_chong_nang_vichy_toan_than_dang_xit_spf50_1659423641_968d546a46.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007909_kem_chong_nang_vichy_toan_than_dang_xit_spf50_5459_62e8_large_ee243c98d2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007909_kem_chong_nang_vichy_toan_than_dang_xit_spf50_8835_62e8_large_a1d210776d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007909_kem_chong_nang_vichy_toan_than_dang_xit_spf50_4459_62e8_large_81386afc2b.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-vichy-toan-than-dang-xit-spf50-629.html
2660,"Muối ngâm chân Crevil Foot Badesalz giảm chứng phong thấp, đau nhức xương khớp, mất ngủ (600g)","Kem dưỡng da tay, chân","Dược mỹ phẩm>>Chăm sóc cơ thể>>Kem dưỡng da tay, chân","Trị nhức mỏi cơ bắp, xương khớp.","<p style=""text-align:justify;"">Crevil Foot Badesalz là sản phẩm của hãng Dược phẩm - Mỹ phẩm Crevil Đức, chứa các thành phần hoạt tính tinh chế từ muối khoảng và chiết xuất tinh dầu cây Hương Thảo Rosemary 100% tự nhiên. Sản phẩm được dùng như một liệu pháp để bảo vệ và chăm sóc da. Trong y học cổ truyền muối ngâm chân kết hợp với tinh dầu (gừng, sả...) đã được dùng từ rất lâu như một phương pháp trị liệu hiệu quả cho những&nbsp;người mắc các chứng bệnh về <a href=""https://nhathuoclongchau.com.vn/benh/phong-te-thap-1039.html"">phong thấp</a>, đau nhức xương khớp, mất ngủ, các chứng căng thẳng, mệt mỏi... đôi bàn chân được ví như trái tim thứ hai của cơ thể.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_9844_625d_large_44a49897d4.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_1650277411_4cdebb7d29.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_3059_625d_large_ff42929170.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_2096_625d_large_65899705c3.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_4724_625d_large_9b44c9c620.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_4986_625d_large_66f56259bb.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00013545_muoi_khoang_bien_chet_ngam_chan_crevil_6768_625d_large_e533a4a5a6.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/muoi-khoang-bien-chet-ngam-chan-crevil-630.html
2661,Xà phòng ngăn ngừa mụn và kháng khuẩn Acnes Washing Bar Rohto kiểm soát nhờn (75g),"Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông",,"<p style=""text-align:justify;"">Xà phòng ngừa mụn và kháng khuẩn Acnes Washing Bar giúp:</p>

<ul>
	<li style=""text-align:justify;"">Sạch mụn, kiểm soát nhờn</li>
	<li style=""text-align:justify;"">Ngăn hình thành nhân mụn mới</li>
	<li style=""text-align:justify;"">Làm sạch da, không căng khô</li>
</ul>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00008333_xa_phong_ngan_ngua_mun_va_khang_khuan_acnes_3448_5c3b_large_be6114df9d.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00008333_xa_phong_ngan_ngua_mun_va_khang_khuan_acnes_1630137980_0afc6c1246.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/xa-phong-ngan-ngua-mun-va-khang-khuan-acnes-633.html
2662,"Kem chống nắng không nhờn rít Vichy Idéal Soleil SPF50 UVA And UVB dành cho da hỗn hợp, da dầu nhạy cảm (50ml)",Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt,"Vichy Idéal Soleil Mattifying Face Fluid Dry Touch SPF 50 giúp bảo vệ da trước tác hại của tia UVB (gây bỏng rát), và tia UVA (cả 2 tia ngắn và dài gây biến đổi chất lượng da và<a href=""https://nhathuoclongchau.com.vn/bai-viet/5-dau-hieu-lao-hoa-som-ban-nhat-dinh-khong-duoc-bo-qua-51224.html""> lão hóa sớm</a>).",VICHY,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007875_kem_chong_nang_vichy_danh_cho_da_mat_spf50_8688_5c99_large_1aa4c803a7.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007875_kem_chong_nang_vichy_danh_cho_da_mat_spf50_1630210734_78d8955e8f.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-chong-nang-vichy-danh-cho-da-mat-spf50-638.html
2663,"Dầu dưỡng da ban đêm NNO Nourishing Night Oil ngăn ngừa các vết nhăn, vết nám (30 viên)",Dưỡng da mặt,Dược mỹ phẩm>>Chăm sóc da mặt>>Dưỡng da mặt,"Vitamin E thiên nhiên cùng với dầu Jojoba trong chế phẩm có tác dụng dưỡng da, giữ ẩm và ngăn ngừa các vết nhăn, đốm nâu trên da, làm chậm quá trình lão hóa da, giúp làm giảm thâm quanh mắt.",Thái Lan,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005343_dau_duong_da_ban_dem_nno_nourishing_7277_5c87_large_f0ad885f63.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005343_dau_duong_da_ban_dem_nno_nourishing_1209_5c87_large_247960e3f2.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005343_dau_duong_da_ban_dem_nno_nourishing_5549_5c87_large_e27b679714.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/dau-duong-da-ban-dem-nno-nourishing-656.html
2664,"Xà phòng Acne-Acid Bar làm sạch và tẩy nhờn, loại bỏ dầu thừa từ da bị mụn trứng cá (100g)","Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông",,"<p style=""text-align:justify;"">Acne Acid Bar là một hỗn hợp cân bằng gồm các chất làm sạch và tẩy nhờn giúp làm sạch da hữu hiệu và êm dịu. Do khả năng làm sạch tốt, Acne Aid Bar hữu ích trong các trường hợp mụn trứng cá và da nhờn.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00000479_xa_phong_danh_cho_da_nhon_va_da_mun_acne_aid_bar_3503_5b51_large_847173e8d1.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00000479_xa_phong_danh_cho_da_nhon_va_da_mun_acne_aid_bar_5267_5b51_large_081c31ba87.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00000479_xa_phong_danh_cho_da_nhon_va_da_mun_acne_aid_bar_1296_5b51_large_0c6f1dfda5.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/acne_aid_cd8feb48c4.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/xa-phong-danh-cho-da-nhon-va-da-mun-acne-aid-bar-658.html
2665,"Gel Nghệ Nano siêu hấp thu Decumar hết mụn, hết thâm, ngừa sẹo (20g)",Chăm sóc da mặt,Dược mỹ phẩm>>Chăm sóc da mặt,"Ngừa mụn (<a href=""https://nhathuoclongchau.com.vn/benh/mun-trung-ca-529.html"">mụn trứng cá</a>, mụn đầu trắng, mụn đầu đen, mụn bọc…).","<p style=""text-align:justify;"">Ngừa mụn (mụn trứng cá, mụn đầu trắng, mụn đầu đen, mụn bọc…).<br>
Ngăn ngừa thâm sẹo.<br>
Làm mờ các vết thâm do mụn, sẹo, đẩy nhanh tái tạo da.<br>
Bảo vệ, phục hồi tổn thương da do mụn.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/8493_gel_nghe_tri_mun_giam_vet_tham_decumar_8857_599f_large_f9660b74d8.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/gel-nghe-tri-mun-giam-vet-tham-decumar-667.html
2666,Kem dưỡng ẩm giảm quầng thâm bọng mắt Vichy Aqualia Thermal Awakening Eye Balm (15ml),Chăm sóc da vùng mắt,Dược mỹ phẩm>>Chăm sóc da vùng mắt,"Kem dưỡng ẩm giảm quầng thâm bọng mắt Vichy Aqualia Thermal Awakening Eye Balm giúp cân bằng độ ẩm và cung cấp thêm nước cho vùng quanh mắt. Đồng thời giảm quầng thâm, bọng mắt và các nếp nhăn mảnh, xóa đi vẻ mệt mỏi cho đôi mắt luôn rạng ngời và đầy sức sống.","<p style=""text-align:justify;"">Kem dưỡng ẩm giảm quầng thâm bọng mắt Vichy Aqualia Thermal Awakening Eye Balm giúp cân bằng độ ẩm và cung cấp thêm nước cho vùng quanh mắt. Đồng thời giảm quầng thâm, bọng mắt và các nếp nhăn mảnh, xóa đi vẻ mệt mỏi cho đôi mắt luôn rạng ngời và đầy sức sống.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007862_kem_duong_am_giup_giam_quang_tham_bong_mat_vichy_6308_5c8f_large_3ccd3b42c1.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007862_kem_duong_am_giup_giam_quang_tham_bong_mat_vichy_5424_5c8f_large_7b1eaf87b8.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/kem-duong-am-giup-giam-quang-tham-bong-mat-vichy-686.html
2667,"Tinh chất ngăn lão hóa tóc Megumi Rohto ngăn rụng tóc, dưỡng tóc chắc khỏe (50ml)",Đặc trị cho tóc,Dược mỹ phẩm>>Chăm sóc tóc - da đầu>>Đặc trị cho tóc,"Megumi Anti-Hair Loss Essence ngăn rụng tóc và dưỡng tóc chắc khỏe từ gốc với phức hợp dưỡng linh hoạt, giúp ngăn quá trình Oxy hóa, cải thiện dinh dưỡng da đầu và tăng cường sức sống cho sợi tóc.","<p style=""text-align:justify;"">Megumi Anti-Hair Loss Essence&nbsp; ngăn rụng tóc và dưỡng tóc chắc khỏe từ gốc với phức hợp dưỡng linh hoạt, giúp ngăn quá trình Oxy hóa, cải thiện dinh dưỡng da đầu và tăng cường sức sống cho sợi tóc.&nbsp;Giúp tóc phát triển khỏe mạnh, nuôi dưỡng tóc dày, bồng bềnh với hệ tăng trưởng tối ưu. Hàm lượng dưỡng chất cao, ngăn rụng tóc và giúp tóc phát triển khỏe hơn.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/9819_tinh_chat_ngan_rung_toc_megumi_4186_599f_large_c125007782.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00009819_tinh_chat_ngan_rung_toc_megumi_1630218401_c50d207b60.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/9819_tinh_chat_ngan_rung_toc_megumi_9447_599f_large_e6fc8d9133.jpg,https://nhathuoclongchau.com.vn/duoc-my-pham/tinh-chat-ngan-rung-toc-megumi-699.html
2668,Xà phòng Oilatum Soap Bar Stiefel dành cho da khô (100g),"Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông","Oilatum Soap dành cho da khô, sử dụng hàng ngày giúp làm sạch da nhẹ nhàng. Rất thích hợp cho da khô và da nhạy cảm.",Hoa Kỳ,,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005499_xa_phong_rua_mat_va_tam_cho_da_kho_oilatum_6712_5aff_large_4d084cd2e7.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005499_xa_phong_rua_mat_va_tam_cho_da_kho_oilatum_4398_5aff_large_741d29c687.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005499_xa_phong_rua_mat_va_tam_cho_da_kho_oilatum_2053_5aff_large_339e09b6fa.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005499_xa_phong_rua_mat_va_tam_cho_da_kho_oilatum_6603_5aff_large_8de98454cb.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005499_xa_phong_rua_mat_va_tam_cho_da_kho_oilatum_3792_5aff_large_36bea5a498.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00005499_xa_phong_rua_mat_va_tam_cho_da_kho_oilatum_9968_5aff_large_f39469f683.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/xa-phong-rua-mat-va-tam-cho-da-kho-oilatum-714.html
2669,"Mặt nạ dưỡng da Tây Thi Sao Thái Dương giảm mụn, dưỡng ẩm, mờ vết sạm da (50g)",Mặt nạ,Dược mỹ phẩm>>Chăm sóc da mặt>>Mặt nạ,,"<p>Mặt nạ dưỡng da Tây Thi là sản phẩm giúp dưỡng trắng, đẹp da, làm cho da mịn màng, sạch lỗ chân lông. Đồng thời, sản phẩm giúp loại bỏ mụn cám, mụn đầu đen, tế bào chết, phù hợp cho da bị dày sừng, thô, sạm, xấu, nám, tàn nhang, mụn cám.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004693_mat_na_duong_da_tay_thi_7325_5c8f_large_33ce7c3724.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004693_mat_na_duong_da_tay_thi_1629800248_783f349829.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004693_mat_na_duong_da_tay_thi_1033_5bc0_large_9d84cb367f.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004693_mat_na_duong_da_tay_thi_5841_5bc0_large_d0dd25bba9.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004693_mat_na_duong_da_tay_thi_8398_5bc0_large_401345c76f.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00004693_mat_na_duong_da_tay_thi_7638_5c8f_large_2a330463bb.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/mat-na-duong-da-tay-thi-730.html
2670,"Sữa rửa mặt Tây Thi Sao Thái Dương tẩy sạch lớp trang điểm, sạch nhờn, bụi bẩn, ngăn ngừa mụn (90g)","Sữa rửa mặt (Kem, gel, sữa)","Dược mỹ phẩm>>Chăm sóc da mặt>>Sữa rửa mặt (Kem, gel, sữa)",Sữa rửa mặt Tây Thi mang hiệu quả trong việc:,"<p style=""text-align:justify;"">Sữa rửa mặt Tây Thi là sản phẩm độc đáo phối hợp Nhân sâm, hoa Đào, Bí đao và Nghệ, không chỉ giúp làm sạch bụi bẩn và bã nhờn, mà còn giữ ẩm, hỗ trợ giảm mụn, chống thâm và không gây khô da.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007023_sua_rua_mat_tay_thi_1989_5c8f_large_9dd3a23cd8.png***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007023_sua_rua_mat_tay_thi_9150_5b02_large_8ef54c9875.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007023_sua_rua_mat_tay_thi_4485_5b02_large_4e2b9272f3.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007023_sua_rua_mat_tay_thi_1276_5b02_large_c7f24f99d6.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00007023_sua_rua_mat_tay_thi_8895_5b02_large_0b91015bd6.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-rua-mat-tay-thi-735.html
2671,"Sữa tắm Rocket For Men Sao Thái Dương phòng và chống viêm tắc lỗ chân lông, viêm da, dị ứng da (200g)","Sữa tắm, xà bông","Dược mỹ phẩm>>Chăm sóc cơ thể>>Sữa tắm, xà bông",,"<p style=""text-align:justify;"">Làm sạch da.<br>
Phòng và chống viêm tắc lỗ chân lông, viêm da, dị ứng da, mụn trứng cá (mặt, lưng, ngực, vai, cánh tay).<br>
Phòng và chống ngứa da, nổi mẩn, rôm sảy ở trẻ em.</p>",,https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00009516_sua_tam_danh_cho_nam_rocket_7791_5c87_large_04c4215fa9.jpg***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00009516_sua_tam_danh_cho_nam_rocket_7470_5b4c_large_67651fc916.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00009516_sua_tam_danh_cho_nam_rocket_3187_5b4c_large_0721919a89.JPG***https://cdn.nhathuoclongchau.com.vn/unsafe/150x0/filters:quality(90)/https://cms-prod.s3-sgn09.fptcloud.com/00009516_sua_tam_danh_cho_nam_rocket_4472_5b4c_large_9d3ffa30b0.JPG,https://nhathuoclongchau.com.vn/duoc-my-pham/sua-tam-danh-cho-nam-rocket-764.html
